,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2004-12-21,0.0,0.0,0.0,0.0,0.0,4.1,248.96,0.6
2004-12-22,0.0,0.0,0.0,0.0,0.0,2.75,248.96,0.6
2004-12-23,0.0,0.0,0.0,0.0,0.0,1.2,248.96,0.6
2004-12-24,0.0,0.0,0.0,0.0,0.0,2.25,248.96,0.6
2004-12-25,4.6,9.0,4.8,9.2,5.2,6.3,248.96,0.6
2004-12-26,22.8,39.2,20.8,29.4,25.6,8.15,249.04,0.6
2004-12-27,6.6,15.6,6.2,13.0,9.4,7.95,249.29,0.6
2004-12-28,4.0,5.4,3.8,5.6,8.6,7.6,249.52,0.6
2004-12-29,1.0,4.4,4.6,1.2,1.0,6.15,249.68,0.6
2004-12-30,0.0,0.0,0.0,0.0,0.0,6.05,249.75,0.6
2004-12-31,0.0,0.0,0.0,0.0,0.0,5.45,249.8,0.6
2005-01-01,0.0,0.0,0.0,0.0,0.0,6.2,249.84,0.6
2005-01-02,0.0,0.0,0.0,0.0,0.0,6.3,249.88,0.6
2005-01-03,0.2,0.0,0.0,0.0,0.0,4.4,249.9,0.6
2005-01-04,0.0,0.0,0.0,0.0,0.0,5.05,249.91,0.6
2005-01-05,0.0,0.0,0.0,0.0,0.0,4.8,249.93,0.6
2005-01-06,0.0,0.0,0.0,0.0,0.0,8.9,249.95,0.6
2005-01-07,0.4,0.2,0.4,0.2,0.2,6.35,249.96,0.6
2005-01-08,0.0,0.0,0.0,0.0,0.0,4.75,249.97,0.6
2005-01-09,0.0,0.0,0.0,0.0,0.0,8.05,249.98,0.6
2005-01-10,0.0,0.2,0.2,0.0,0.2,9.6,249.99,0.6
2005-01-11,0.0,0.0,0.0,0.0,0.0,8.7,250.0,0.6
2005-01-12,0.0,0.0,0.0,0.0,0.0,6.75,250.0,0.6
2005-01-13,0.0,0.0,0.0,0.0,0.0,7.05,250.0,0.6
2005-01-14,0.4,0.2,0.4,0.2,0.4,4.7,250.0,0.6
2005-01-15,0.2,0.0,0.2,0.0,0.2,2.0,250.0,0.6
2005-01-16,0.0,0.0,0.0,0.0,0.0,4.65,250.0,0.6
2005-01-17,0.2,0.0,0.0,0.0,0.0,2.65,250.0,0.6
2005-01-18,24.6,33.2,19.6,34.0,35.2,5.15,250.0,0.6
2005-01-19,8.4,11.8,23.6,7.0,3.8,3.15,250.24,0.6
2005-01-20,0.0,0.0,0.0,0.0,0.0,3.35,250.38,0.6
2005-01-21,0.0,0.0,0.0,0.0,0.0,6.4,250.46,0.6
2005-01-22,0.2,0.0,0.2,0.0,0.2,7.15,250.5,0.6
2005-01-23,0.6,0.2,0.2,0.4,0.0,5.3,250.52,0.6
2005-01-24,0.0,0.0,0.0,0.0,0.2,2.75,250.55,0.6
2005-01-25,0.2,0.0,0.2,0.0,0.0,2.75,250.57,0.6
2005-01-26,0.0,0.0,0.0,0.0,0.0,0.15,250.59,0.6
2005-01-27,0.0,0.0,0.4,0.0,0.0,-0.2,250.6,0.6
2005-01-28,0.0,0.0,0.0,0.0,0.0,0.9,250.62,0.6
2005-01-29,0.0,0.0,0.0,0.0,0.0,-2.25,250.62,0.6
2005-01-30,0.0,0.0,0.0,0.0,0.0,-1.7,250.62,0.6
2005-01-31,0.0,0.0,0.0,0.0,0.0,1.1,250.62,0.6
2005-02-01,0.0,0.0,0.0,0.0,0.0,4.55,250.63,0.6
2005-02-02,0.0,0.0,0.0,0.0,0.0,5.2,250.64,0.6
2005-02-03,0.0,0.0,0.0,0.0,0.0,4.0,250.64,0.6
2005-02-04,0.0,0.0,0.0,0.0,0.0,5.55,250.64,0.6
2005-02-05,0.0,0.0,0.0,0.0,0.0,4.5,250.64,0.6
2005-02-06,0.0,0.0,0.0,0.0,0.0,2.45,250.65,0.6
2005-02-07,0.0,0.0,0.0,0.0,0.0,2.35,250.65,0.6
2005-02-08,0.0,0.0,0.0,0.0,0.0,3.7,250.66,0.6
2005-02-09,0.0,0.0,0.0,0.0,0.0,4.55,250.66,0.6
2005-02-10,0.0,0.0,0.0,0.0,0.0,4.95,250.66,0.6
2005-02-11,0.0,0.0,0.0,0.0,0.0,5.9,250.66,0.6
2005-02-12,0.0,0.0,0.2,0.0,0.0,4.95,250.66,0.6
2005-02-13,2.2,1.6,3.6,1.4,2.2,6.3,250.66,0.6
2005-02-14,0.2,0.0,0.0,0.0,0.0,8.05,250.66,0.6
2005-02-15,0.0,0.0,0.0,0.0,0.0,5.15,250.66,0.6
2005-02-16,0.0,0.0,0.0,0.0,0.0,4.35,250.66,0.6
2005-02-17,0.0,0.0,0.0,0.0,0.0,3.15,250.66,0.6
2005-02-18,0.0,0.0,0.0,0.0,0.0,3.0,250.66,0.6
2005-02-19,0.0,0.0,0.0,0.0,0.0,2.8,250.66,0.6
2005-02-20,2.0,0.4,0.6,2.4,2.4,3.75,250.66,0.6
2005-02-21,5.4,5.2,3.8,6.8,10.6,2.1,250.66,0.6
2005-02-22,13.4,2.6,9.4,8.6,6.6,1.0,250.67,0.6
2005-02-23,4.8,2.0,1.0,5.2,3.0,1.55,250.67,0.6
2005-02-24,10.8,5.0,0.0,10.0,6.2,0.6,250.68,0.6
2005-02-25,0.2,8.6,0.0,0.4,20.8,1.8,250.69,0.6
2005-02-26,0.0,0.0,0.0,0.0,0.0,3.55,250.7,0.6
2005-02-27,0.0,0.0,0.0,0.0,0.0,1.7,250.71,0.6
2005-02-28,0.0,0.0,0.0,0.0,0.0,1.6,250.72,0.6
2005-03-01,0.0,0.0,0.0,0.0,0.0,-2.0,250.72,0.6
2005-03-02,0.0,0.0,0.0,0.0,0.0,-2.9,250.72,0.6
2005-03-03,1.2,0.0,4.6,0.8,0.0,1.7,250.72,0.6
2005-03-04,20.2,23.6,20.4,18.0,23.0,-0.05,250.74,0.6
2005-03-05,1.8,5.0,0.0,10.4,4.6,2.9,250.74,0.6
2005-03-06,0.0,0.0,0.0,0.0,0.0,4.05,250.76,0.6
2005-03-07,0.0,0.2,1.8,0.0,0.0,3.65,250.78,0.6
2005-03-08,0.0,0.0,0.0,0.0,0.0,1.0,250.79,0.6
2005-03-09,0.0,0.0,0.0,0.0,0.0,4.65,250.81,0.6
2005-03-10,0.2,0.0,0.0,0.0,0.2,6.1,250.84,0.6
2005-03-11,0.0,0.0,0.2,0.2,0.4,6.8,250.89,0.6
2005-03-12,1.8,2.0,1.4,2.0,1.4,7.65,250.94,0.6
2005-03-13,10.0,14.8,14.6,15.0,15.4,8.35,251.08,0.6
2005-03-14,0.0,0.2,0.0,0.0,0.2,7.85,251.26,0.6
2005-03-15,0.0,0.0,0.0,0.0,0.0,9.8,251.34,0.6
2005-03-16,0.0,0.0,0.0,0.0,0.0,11.85,251.4,0.6
2005-03-17,0.0,0.0,0.0,0.0,0.0,14.35,251.45,0.6
2005-03-18,0.0,0.0,0.0,0.0,0.0,12.35,251.48,0.6
2005-03-19,0.0,0.2,0.0,0.0,0.0,11.4,251.52,0.6
2005-03-20,0.0,0.2,0.0,0.0,0.0,8.25,251.55,0.6
2005-03-21,0.0,0.0,0.0,0.0,0.0,11.0,251.57,0.6
2005-03-22,0.6,1.8,0.0,0.8,0.2,11.7,251.58,0.6
2005-03-23,0.4,0.6,0.0,0.4,0.0,13.45,251.6,0.6
2005-03-24,3.8,8.2,5.0,9.4,4.8,13.5,251.61,0.6
2005-03-25,6.8,5.6,7.6,6.4,6.0,13.9,251.67,0.6
2005-03-26,0.0,1.2,0.6,0.2,0.2,13.15,251.71,0.6
2005-03-27,41.4,21.8,38.2,49.8,48.4,14.05,251.75,6.0
2005-03-28,0.0,0.0,0.0,0.0,0.0,11.1,252.16,15.0
2005-03-29,0.6,0.0,0.0,0.0,0.8,13.6,252.14,15.5
2005-03-30,0.2,0.0,0.0,0.0,0.0,11.1,252.11,12.7
2005-03-31,0.0,0.0,0.0,0.0,0.0,13.85,252.09,10.5
2005-04-01,0.0,0.0,0.0,0.0,0.0,12.45,252.07,9.5
2005-04-02,0.0,0.0,0.0,0.0,0.0,10.5,252.07,8.5
2005-04-03,0.0,0.0,0.0,0.0,0.0,10.25,252.06,7.5
2005-04-04,0.0,0.0,0.0,0.0,0.0,11.65,252.05,6.5
2005-04-05,0.0,0.0,0.0,0.0,0.0,12.95,252.05,5.5
2005-04-06,0.0,0.0,0.0,0.0,0.0,13.1,252.05,5.6
2005-04-07,0.0,0.0,0.0,0.0,0.0,13.0,252.05,5.5
2005-04-08,6.2,10.2,7.8,7.0,4.2,12.55,252.04,5.5
2005-04-09,4.4,2.4,2.2,1.2,2.4,11.75,252.06,6.1
2005-04-10,5.2,26.0,37.2,6.0,4.4,10.5,252.07,9.9
2005-04-11,2.4,10.2,21.4,0.4,0.2,7.85,252.16,16.3
2005-04-12,0.0,0.0,0.0,0.0,0.0,7.65,252.16,17.0
2005-04-13,0.0,0.0,0.0,0.0,0.0,9.75,252.13,13.1
2005-04-14,0.0,0.0,0.0,0.0,0.0,11.75,252.09,11.6
2005-04-15,0.0,0.0,0.0,0.0,0.0,12.05,252.08,8.9
2005-04-16,15.0,18.0,13.0,20.2,19.0,12.9,252.07,10.1
2005-04-17,1.0,6.0,2.4,1.2,2.2,7.3,252.1,11.9
2005-04-18,0.0,0.2,0.2,0.0,0.2,8.3,252.1,11.7
2005-04-19,3.4,7.2,2.0,3.6,5.0,10.25,252.09,10.0
2005-04-20,18.8,48.6,35.4,35.6,28.6,11.25,252.2,18.0
2005-04-21,4.0,1.8,2.6,4.6,8.0,8.85,252.25,26.2
2005-04-22,0.2,0.0,0.0,0.0,0.0,11.85,252.18,19.7
2005-04-23,0.0,0.0,0.0,0.0,0.0,11.45,252.12,15.3
2005-04-24,1.8,1.6,3.0,0.8,1.0,13.0,252.1,12.0
2005-04-25,2.0,7.2,2.4,3.6,2.2,13.4,252.09,10.7
2005-04-26,0.0,0.0,0.0,0.0,0.0,14.0,252.08,9.8
2005-04-27,0.0,0.0,0.0,0.0,0.0,13.45,252.08,9.1
2005-04-28,0.0,0.0,0.0,0.0,0.0,15.65,252.07,8.4
2005-04-29,0.0,0.0,0.0,0.0,0.0,17.85,252.06,7.4
2005-04-30,0.0,0.0,0.0,0.0,0.0,18.8,252.06,6.9
2005-05-01,0.0,0.0,0.0,0.0,0.0,20.0,252.05,6.5
2005-05-02,0.0,0.0,0.0,0.0,0.0,18.5,252.04,5.3
2005-05-03,0.0,0.0,0.0,0.0,0.0,19.3,252.04,4.5
2005-05-04,0.0,0.0,0.0,0.0,0.0,17.5,252.04,4.4
2005-05-05,0.0,0.0,0.0,0.0,0.0,17.05,252.04,4.5
2005-05-06,0.0,0.0,0.0,0.0,0.0,15.85,252.04,4.4
2005-05-07,0.0,0.0,0.0,0.0,0.0,16.2,252.04,3.8
2005-05-08,0.0,0.0,0.0,0.0,0.0,16.6,252.03,3.7
2005-05-09,0.0,0.0,0.0,0.0,0.0,16.05,252.03,3.0
2005-05-10,1.8,1.0,1.6,1.0,1.6,13.5,252.03,3.0
2005-05-11,4.6,5.2,6.6,4.0,5.8,14.35,252.04,3.6
2005-05-12,0.0,0.0,0.0,0.0,0.0,14.3,252.03,3.0
2005-05-13,0.0,0.2,0.0,0.0,0.0,16.45,252.03,3.0
2005-05-14,0.8,2.2,0.8,0.2,0.0,18.6,252.03,3.0
2005-05-15,0.4,0.0,0.2,0.4,1.8,17.9,252.03,3.0
2005-05-16,0.0,0.0,0.0,0.0,0.0,16.1,252.03,2.8
2005-05-17,8.4,15.4,8.2,10.8,12.4,16.75,252.03,3.4
2005-05-18,15.8,14.8,19.2,13.4,25.0,13.95,252.04,4.2
2005-05-19,0.0,0.2,0.2,0.0,0.2,13.4,252.05,5.1
2005-05-20,0.0,0.0,0.0,0.0,0.0,15.6,252.05,5.1
2005-05-21,0.0,0.0,0.0,0.0,0.0,17.65,252.05,4.2
2005-05-22,0.0,0.0,0.0,0.0,0.0,18.3,252.04,3.8
2005-05-23,0.0,0.0,0.0,0.0,0.0,19.55,252.03,2.8
2005-05-24,0.0,0.0,0.0,0.0,0.0,18.4,252.02,2.0
2005-05-25,0.0,0.0,0.0,0.0,0.0,20.5,252.02,2.0
2005-05-26,0.0,0.0,0.0,0.0,0.0,21.5,252.02,1.5
2005-05-27,0.0,0.0,0.0,0.0,0.0,21.9,252.02,1.5
2005-05-28,0.0,0.0,0.0,0.0,0.0,22.35,252.02,1.5
2005-05-29,0.0,0.0,0.0,0.0,0.0,23.1,252.02,1.5
2005-05-30,0.0,0.0,0.0,0.0,0.0,24.0,252.02,1.5
2005-05-31,0.0,0.0,0.0,0.0,0.0,22.15,252.02,1.5
2005-06-01,0.0,0.0,0.0,0.0,0.0,23.35,252.01,0.6
2005-06-02,0.0,0.0,0.0,0.0,0.0,20.3,252.0,0.6
2005-06-03,0.0,0.0,0.0,0.0,0.0,21.25,251.99,0.6
2005-06-04,0.0,0.0,0.0,0.0,0.0,22.55,251.98,0.6
2005-06-05,0.0,0.6,0.2,0.0,0.0,21.1,251.98,0.6
2005-06-06,0.0,0.0,0.0,0.0,0.0,22.85,251.97,0.6
2005-06-07,1.2,4.2,2.0,2.4,5.0,18.85,251.95,0.6
2005-06-08,0.0,0.2,0.0,0.0,0.0,18.75,251.94,0.6
2005-06-09,0.2,0.2,0.2,0.2,0.0,14.15,251.92,0.6
2005-06-10,0.0,0.0,0.0,0.0,0.0,12.6,251.91,0.6
2005-06-11,0.0,0.0,0.0,0.0,0.0,15.1,251.9,0.6
2005-06-12,0.0,0.0,0.0,0.0,0.0,16.7,251.89,0.6
2005-06-13,0.0,0.0,0.0,0.0,0.0,16.9,251.88,0.6
2005-06-14,11.0,12.0,15.0,17.8,19.8,20.0,251.86,0.6
2005-06-15,8.0,6.4,18.2,3.4,13.0,17.05,251.87,0.6
2005-06-16,0.2,0.2,0.0,0.0,0.0,19.25,251.88,0.6
2005-06-17,0.0,0.0,0.0,0.0,0.0,23.3,251.87,0.6
2005-06-18,0.0,0.0,0.0,0.0,0.0,23.65,251.86,0.6
2005-06-19,0.0,0.0,0.0,0.0,0.0,24.15,251.85,0.6
2005-06-20,0.0,0.0,0.0,0.0,0.0,24.3,251.84,0.6
2005-06-21,0.0,0.0,0.0,0.0,0.0,23.0,251.83,0.6
2005-06-22,0.0,0.0,0.0,0.0,0.0,24.15,251.82,0.6
2005-06-23,0.0,0.0,0.0,0.0,0.0,24.85,251.8,0.6
2005-06-24,0.0,0.0,0.0,0.0,0.0,24.25,251.79,0.6
2005-06-25,0.0,0.0,0.0,0.0,0.0,24.55,251.78,0.6
2005-06-26,0.0,0.0,0.0,0.0,0.0,24.7,251.77,0.6
2005-06-27,0.0,0.0,0.0,0.0,0.0,25.35,251.76,0.6
2005-06-28,0.0,0.0,0.0,0.0,0.0,26.55,251.75,0.6
2005-06-29,0.0,0.0,0.0,0.0,0.0,25.1,251.73,0.6
2005-06-30,0.0,0.0,0.0,0.0,0.0,25.05,251.71,0.6
2005-07-01,3.6,9.2,3.8,5.4,0.6,24.5,251.7,0.6
2005-07-02,0.2,0.0,0.0,0.0,0.0,20.85,251.69,0.6
2005-07-03,0.0,0.0,0.0,0.0,0.0,22.8,251.67,0.6
2005-07-04,0.0,0.0,0.0,0.0,0.0,23.3,251.66,0.6
2005-07-05,2.6,17.2,3.2,2.2,3.4,24.65,251.64,1.2
2005-07-06,0.0,0.0,0.0,0.0,0.0,21.15,251.62,1.2
2005-07-07,0.0,0.0,0.4,0.0,0.0,21.85,251.6,1.2
2005-07-08,0.0,2.2,4.2,1.0,1.6,21.2,251.58,1.2
2005-07-09,0.4,0.0,0.0,0.0,0.0,21.2,251.55,1.2
2005-07-10,9.6,1.4,18.6,8.2,15.8,19.95,251.51,1.2
2005-07-11,0.0,0.0,0.2,0.0,0.0,18.9,251.52,1.2
2005-07-12,0.0,0.0,0.0,0.0,0.2,20.5,251.5,1.2
2005-07-13,0.0,4.2,0.0,2.0,1.6,22.55,251.48,1.2
2005-07-14,0.0,0.0,0.0,0.0,0.0,21.25,251.45,1.2
2005-07-15,0.0,0.0,0.0,0.0,0.0,23.95,251.43,1.2
2005-07-16,0.0,0.0,0.0,0.0,0.0,22.7,251.41,1.2
2005-07-17,0.0,0.0,0.0,0.0,0.0,23.55,251.38,1.2
2005-07-18,0.0,0.4,0.0,0.0,0.4,24.95,251.35,1.2
2005-07-19,7.0,11.2,5.2,3.4,10.6,24.25,251.32,2.0
2005-07-20,0.0,0.2,0.0,0.0,0.0,22.7,251.3,2.0
2005-07-21,0.0,0.6,10.0,0.0,0.0,24.05,251.26,2.0
2005-07-22,0.4,0.0,0.0,0.0,0.0,23.5,251.22,2.0
2005-07-23,0.6,0.0,0.4,0.0,0.0,23.5,251.18,2.0
2005-07-24,0.0,0.0,0.0,0.0,0.0,22.65,251.15,2.0
2005-07-25,0.0,0.0,0.0,0.0,0.0,22.55,251.1,2.0
2005-07-26,0.0,0.0,0.0,0.0,0.0,24.05,251.06,2.0
2005-07-27,0.0,0.0,0.0,0.0,0.0,25.9,251.03,2.0
2005-07-28,0.0,0.0,0.0,0.0,0.0,27.55,250.98,2.0
2005-07-29,0.0,0.0,0.0,0.0,0.0,28.9,250.95,2.0
2005-07-30,0.0,0.0,0.0,0.0,0.0,29.15,250.91,2.0
2005-07-31,0.0,0.0,0.0,0.0,0.0,25.6,250.87,2.0
2005-08-01,0.0,0.0,0.0,0.0,0.0,21.9,250.82,2.0
2005-08-02,0.0,2.2,0.0,0.0,0.0,24.55,250.78,2.5
2005-08-03,18.4,21.4,16.6,10.2,15.8,24.2,250.73,2.5
2005-08-04,1.0,1.4,0.8,3.2,4.2,20.5,250.7,2.5
2005-08-05,0.0,0.0,0.0,0.0,0.0,21.15,250.65,2.5
2005-08-06,0.0,0.0,0.0,0.0,0.0,20.75,250.6,2.5
2005-08-07,0.0,0.0,0.0,0.0,0.0,22.0,250.55,2.5
2005-08-08,0.0,0.0,0.0,0.0,0.0,20.95,250.5,2.5
2005-08-09,0.0,0.0,0.0,0.0,0.0,18.95,250.45,2.5
2005-08-10,0.0,0.0,0.0,0.0,0.0,21.75,250.4,2.5
2005-08-11,6.4,22.4,11.2,6.2,10.4,23.0,250.35,2.5
2005-08-12,1.6,1.0,0.4,0.4,0.4,21.5,250.31,2.0
2005-08-13,0.0,0.0,0.0,0.0,0.0,21.1,250.27,2.0
2005-08-14,0.0,0.0,0.0,0.0,0.0,22.2,250.23,2.0
2005-08-15,26.0,1.4,20.0,16.4,15.8,22.4,250.2,2.0
2005-08-16,0.0,0.0,0.0,0.0,0.0,16.95,250.18,2.0
2005-08-17,0.0,0.0,0.0,0.0,0.0,19.9,250.15,2.0
2005-08-18,0.0,0.0,0.0,0.0,0.0,22.35,250.1,2.5
2005-08-19,0.0,0.0,0.0,0.0,0.0,22.8,250.05,2.5
2005-08-20,4.2,3.4,1.8,2.2,5.0,23.1,250.0,2.5
2005-08-21,10.2,10.6,29.2,10.8,18.0,20.2,249.96,2.5
2005-08-22,0.0,0.8,0.2,0.0,0.2,16.9,249.94,2.5
2005-08-23,0.0,0.2,0.0,0.0,0.0,17.45,249.89,2.5
2005-08-24,0.0,0.0,0.0,0.0,0.0,20.1,249.84,2.5
2005-08-25,0.0,0.0,0.0,0.0,0.0,21.3,249.79,2.5
2005-08-26,0.0,0.0,0.0,0.0,0.0,20.65,249.74,2.5
2005-08-27,2.8,2.2,1.6,3.4,0.4,20.65,249.7,2.5
2005-08-28,18.6,26.2,20.4,19.8,25.8,22.3,249.68,2.5
2005-08-29,0.0,0.0,0.0,0.0,0.0,34.0,249.66,2.5
2005-08-30,0.0,0.0,0.0,0.0,0.0,23.35,249.62,2.5
2005-08-31,0.0,0.0,0.0,0.0,0.0,24.55,249.58,2.5
2005-09-01,0.0,0.0,0.0,0.0,0.0,23.65,249.53,2.5
2005-09-02,0.0,0.0,0.0,0.0,0.0,23.15,249.48,2.5
2005-09-03,0.0,0.0,0.0,0.2,0.8,25.1,249.43,2.5
2005-09-04,0.0,0.0,0.0,0.2,0.0,24.0,249.38,2.5
2005-09-05,0.0,0.0,0.0,0.0,0.0,22.5,249.34,2.5
2005-09-06,0.0,0.0,0.0,0.0,0.0,20.45,249.29,2.5
2005-09-07,0.4,0.6,0.0,0.6,1.4,21.05,249.25,2.5
2005-09-08,5.2,12.6,4.8,7.2,8.2,19.35,249.2,2.5
2005-09-09,34.0,14.6,31.2,17.0,19.6,20.1,249.16,2.5
2005-09-10,0.0,0.2,0.0,0.0,0.0,18.05,249.15,2.5
2005-09-11,7.4,3.8,7.8,14.0,15.6,18.65,249.11,2.5
2005-09-12,0.2,1.0,0.2,0.6,0.8,19.6,249.07,2.5
2005-09-13,0.2,0.0,0.0,0.0,0.0,18.15,249.03,2.5
2005-09-14,0.0,0.0,0.0,0.0,0.0,21.55,248.98,2.5
2005-09-15,0.0,0.0,0.0,0.0,0.0,19.75,248.94,2.5
2005-09-16,0.0,0.0,0.0,0.0,0.0,20.25,248.89,2.5
2005-09-17,11.2,13.2,14.4,8.6,12.0,19.35,248.85,2.5
2005-09-18,20.2,22.4,19.0,18.4,20.6,17.3,248.83,2.5
2005-09-19,0.4,0.0,0.2,0.2,0.4,13.25,248.79,2.5
2005-09-20,0.0,0.0,0.0,0.0,0.0,15.35,248.75,2.5
2005-09-21,0.0,0.0,0.0,0.0,0.0,16.65,248.7,2.5
2005-09-22,0.0,0.0,0.0,0.0,0.0,16.05,248.65,2.5
2005-09-23,0.0,0.0,0.0,0.0,0.0,16.95,248.6,2.5
2005-09-24,0.0,0.0,0.0,0.0,0.0,16.75,248.56,2.5
2005-09-25,0.2,0.0,0.0,0.0,0.0,17.7,248.51,2.5
2005-09-26,0.0,0.0,0.2,0.0,0.0,18.35,248.46,2.0
2005-09-27,0.0,0.0,0.0,0.0,0.0,18.8,248.43,2.0
2005-09-28,0.0,0.0,0.0,0.0,0.0,19.15,248.39,2.0
2005-09-29,1.0,0.8,0.2,0.2,0.8,18.45,248.37,0.5
2005-09-30,0.0,0.2,0.0,0.0,0.0,16.7,248.37,0.5
2005-10-01,0.0,0.0,0.0,0.0,0.0,16.6,248.36,0.5
2005-10-02,29.4,15.6,25.2,23.8,33.6,15.15,248.34,0.5
2005-10-03,6.8,9.6,6.0,9.0,9.0,13.05,248.37,0.5
2005-10-04,1.0,0.8,1.4,0.4,0.4,11.75,248.38,0.5
2005-10-05,19.2,24.4,22.0,21.6,15.8,14.4,248.38,0.5
2005-10-06,1.4,1.6,1.0,0.8,1.0,13.45,248.42,0.5
2005-10-07,1.8,2.4,2.6,1.2,2.0,16.0,248.43,0.5
2005-10-08,6.6,17.2,21.4,10.0,17.4,16.05,248.43,0.5
2005-10-09,0.0,0.0,0.0,0.0,0.0,14.15,248.45,0.5
2005-10-10,0.0,0.0,0.0,0.0,0.0,16.35,248.46,0.5
2005-10-11,0.0,0.0,0.0,0.0,0.0,15.15,248.46,0.5
2005-10-12,0.2,0.0,0.0,0.0,0.0,15.35,248.45,0.5
2005-10-13,0.0,0.0,0.0,0.0,0.0,13.6,248.44,0.5
2005-10-14,0.0,0.0,0.2,0.0,0.0,15.9,248.44,0.5
2005-10-15,0.2,0.0,0.0,0.0,0.0,17.55,248.44,0.5
2005-10-16,0.2,0.0,0.0,0.0,0.0,14.05,248.43,0.5
2005-10-17,0.2,0.0,0.0,0.0,0.0,15.8,248.43,0.5
2005-10-18,0.0,0.0,0.0,0.0,0.0,13.65,248.43,0.5
2005-10-19,32.2,42.4,29.0,36.0,43.4,13.6,248.42,0.5
2005-10-20,28.6,22.4,27.2,27.8,27.6,11.55,248.66,0.5
2005-10-21,10.2,5.0,5.8,4.2,6.4,13.15,248.73,0.5
2005-10-22,1.0,4.2,1.2,1.4,1.2,15.4,248.76,0.6
2005-10-23,0.2,0.2,0.0,0.0,0.0,17.1,248.78,0.6
2005-10-24,0.0,0.0,0.0,0.0,0.0,16.65,248.78,0.6
2005-10-25,0.2,0.2,0.0,0.0,0.2,16.3,248.78,0.6
2005-10-26,0.0,0.0,0.0,0.0,0.0,16.55,248.77,0.6
2005-10-27,0.2,0.4,0.4,0.0,0.2,15.25,248.76,0.6
2005-10-28,0.2,0.6,0.2,0.2,0.2,15.05,248.76,0.6
2005-10-29,0.2,0.2,0.4,0.0,0.2,13.75,248.75,0.6
2005-10-30,0.4,0.2,0.2,0.0,0.0,13.2,248.75,0.6
2005-10-31,0.0,0.0,0.0,0.0,0.0,13.9,248.74,0.6
2005-11-01,12.4,20.6,17.4,15.8,13.4,15.1,248.72,0.6
2005-11-02,0.0,0.0,0.0,0.2,0.0,14.65,248.76,0.6
2005-11-03,0.0,0.0,0.2,0.0,0.0,14.35,248.76,0.6
2005-11-04,0.0,0.0,0.0,0.0,0.0,14.25,248.76,0.6
2005-11-05,23.2,36.4,30.6,20.8,17.8,14.85,248.76,0.6
2005-11-06,47.2,41.8,46.4,49.0,53.2,15.0,249.12,0.6
2005-11-07,0.4,0.0,0.2,0.2,0.4,13.7,249.55,0.6
2005-11-08,0.0,0.0,0.0,0.0,0.0,13.8,249.61,0.6
2005-11-09,0.2,0.0,0.0,0.0,0.0,12.5,249.64,0.6
2005-11-10,0.2,0.2,0.2,0.0,0.2,13.2,249.66,0.6
2005-11-11,0.4,0.0,0.0,0.0,0.0,14.55,249.67,0.6
2005-11-12,0.2,0.0,0.2,0.0,0.0,12.55,249.68,0.6
2005-11-13,0.2,0.0,0.2,0.2,0.0,10.15,249.68,0.6
2005-11-14,0.2,0.0,0.0,0.0,0.0,11.35,249.68,0.6
2005-11-15,5.4,6.4,6.8,7.0,7.6,11.1,249.69,0.6
2005-11-16,0.2,0.4,0.8,0.6,0.2,9.85,249.7,0.6
2005-11-17,4.2,5.8,5.4,5.0,6.4,9.7,249.71,0.6
2005-11-18,0.0,0.0,0.0,0.0,0.0,8.65,249.71,0.6
2005-11-19,0.4,0.0,0.2,0.0,0.0,7.75,249.7,0.6
2005-11-20,0.2,0.0,0.0,0.2,0.0,4.05,249.7,0.6
2005-11-21,0.0,0.4,0.2,0.0,0.0,3.8,249.69,0.6
2005-11-22,0.0,0.0,0.2,0.0,0.0,4.25,249.69,0.6
2005-11-23,0.6,1.0,2.2,0.0,0.2,3.65,249.68,0.6
2005-11-24,0.4,0.6,3.2,0.2,0.0,0.95,249.68,0.6
2005-11-25,19.2,47.4,29.0,49.8,37.4,-1.0,249.67,0.6
2005-11-26,38.0,47.4,37.6,31.0,34.8,2.3,250.01,0.6
2005-11-27,12.4,7.6,13.6,7.8,10.4,6.8,250.71,0.6
2005-11-28,9.2,13.0,12.4,18.2,16.8,3.4,250.96,0.6
2005-11-29,14.2,23.6,14.2,15.8,16.4,2.1,251.13,2.0
2005-11-30,4.2,5.0,2.8,5.0,6.6,4.5,251.49,4.5
2005-12-01,0.0,0.0,0.0,0.2,0.0,4.85,251.57,5.2
2005-12-02,0.4,1.0,0.4,0.4,0.4,2.6,251.59,5.2
2005-12-03,20.2,16.4,13.0,11.2,8.4,5.95,251.65,5.2
2005-12-04,8.6,7.6,4.8,4.4,5.0,11.0,251.8,5.2
2005-12-05,24.0,24.0,25.6,28.8,37.0,10.35,251.85,12.0
2005-12-06,7.0,9.6,5.2,9.6,10.4,8.3,252.15,23.8
2005-12-07,1.2,1.0,1.0,0.2,0.0,5.8,252.13,22.6
2005-12-08,9.4,11.0,8.4,8.0,12.0,4.35,252.09,18.5
2005-12-09,5.8,9.6,15.8,5.2,7.2,1.85,252.09,18.6
2005-12-10,0.0,0.0,0.0,0.0,0.0,5.8,252.09,17.1
2005-12-11,0.0,0.0,0.2,0.0,0.0,3.75,252.03,11.4
